Asset_Number,Incident_Date,Gap_Days
600062,2024-01-07 13:22:47,0.0
600062,2024-01-11 13:22:47,4.0
600062,2024-01-12 13:22:47,1.0
600062,2024-01-25 13:22:47,13.0
600062,2024-01-28 13:22:47,3.0
600062,2024-02-03 13:22:47,6.0
600062,2024-02-18 13:22:47,15.0
600062,2024-02-25 13:22:47,7.0
600062,2024-03-07 13:22:47,11.0
600062,2024-03-08 13:22:47,1.0
600062,2024-03-14 13:22:47,6.0
600062,2024-03-20 13:22:47,6.0
600062,2024-03-26 13:22:47,6.0
600063,2021-04-10 11:47:58,
600063,2021-04-16 11:47:58,6.0
600063,2021-04-22 11:47:58,6.0
600063,2021-05-14 11:47:58,22.0
600063,2021-05-25 11:47:58,11.0
600063,2021-06-05 11:47:58,11.0
600063,2021-06-17 11:47:58,12.0
600063,2021-07-12 11:47:58,25.0
600063,2021-07-21 11:47:58,9.0
600063,2021-07-23 11:47:58,2.0
600063,2021-07-25 11:47:58,2.0
600063,2021-08-03 11:47:58,9.0
600063,2021-08-11 11:47:58,8.0
600063,2021-08-16 11:47:58,5.0
600063,2021-08-16 11:47:58,0.0
600063,2021-08-30 11:47:58,14.0
600063,2021-09-02 11:47:58,3.0
600063,2021-09-03 11:47:58,1.0
600063,2021-09-15 11:47:58,12.0
600063,2021-09-24 11:47:58,9.0
600063,2021-10-01 11:47:58,7.0
600063,2021-10-09 11:47:58,8.0
600063,2021-10-13 11:47:58,4.0
600063,2021-10-17 11:47:58,4.0
600063,2021-10-21 11:47:58,4.0
600063,2021-10-27 11:47:58,6.0
600063,2021-10-31 11:47:58,4.0
600063,2021-11-07 11:47:58,7.0
600063,2021-11-22 11:47:58,15.0
600063,2021-12-06 11:47:58,14.0
600063,2021-12-10 11:47:58,4.0
600063,2021-12-13 11:47:58,3.0
600063,2021-12-20 11:47:58,7.0
600063,2022-01-05 11:47:58,16.0
600063,2022-01-11 11:47:58,6.0
600063,2022-01-12 11:47:58,1.0
600063,2022-01-19 11:47:58,7.0
600063,2022-02-26 11:47:58,38.0
600063,2022-03-06 11:47:58,8.0
600063,2022-03-09 11:47:58,3.0
600063,2022-03-09 11:47:58,0.0
600063,2022-03-09 11:47:58,0.0
600063,2022-03-23 11:47:58,14.0
600063,2022-04-02 11:47:58,10.0
600063,2022-04-09 11:47:58,7.0
600063,2022-04-17 11:47:58,8.0
600063,2022-04-23 11:47:58,6.0
600063,2022-04-26 11:47:58,3.0
600063,2022-04-29 11:47:58,3.0
600063,2022-05-09 11:47:58,10.0
600063,2022-05-10 11:47:58,1.0
600063,2022-05-21 11:47:58,11.0
600063,2022-05-23 11:47:58,2.0
600063,2022-05-26 11:47:58,3.0
600063,2022-05-28 11:47:58,2.0
600063,2022-06-05 11:47:58,8.0
600063,2022-06-08 11:47:58,3.0
600063,2022-06-18 11:47:58,10.0
600063,2022-06-22 11:47:58,4.0
600063,2022-06-25 11:47:58,3.0
600063,2022-07-21 11:47:58,26.0
600063,2022-08-08 11:47:58,18.0
600063,2022-08-08 11:47:58,0.0
600063,2022-08-23 11:47:58,15.0
600063,2022-08-31 11:47:58,8.0
600063,2022-09-06 11:47:58,6.0
600063,2022-09-08 11:47:58,2.0
600063,2022-09-10 11:47:58,2.0
600063,2022-09-19 11:47:58,9.0
600063,2022-10-03 11:47:58,14.0
600063,2022-10-10 11:47:58,7.0
600063,2022-10-11 11:47:58,1.0
600063,2022-10-18 11:47:58,7.0
600063,2022-10-19 11:47:58,1.0
600063,2022-10-23 11:47:58,4.0
600063,2022-10-28 11:47:58,5.0
600063,2022-10-29 11:47:58,1.0
600063,2022-10-31 11:47:58,2.0
600063,2022-11-02 11:47:58,2.0
600063,2022-11-17 11:47:58,15.0
600063,2022-12-16 11:47:58,29.0
600063,2023-02-10 11:47:58,56.0
600063,2023-02-20 11:47:58,10.0
600063,2023-02-28 11:47:58,8.0
600063,2023-03-18 11:47:58,18.0
600063,2023-03-27 11:47:58,9.0
600063,2023-03-27 11:47:58,0.0
600063,2023-03-31 11:47:58,4.0
600063,2023-04-09 11:47:58,9.0
600063,2023-04-19 11:47:58,10.0
600063,2023-04-23 11:47:58,4.0
600063,2023-04-28 11:47:58,5.0
600063,2023-05-06 11:47:58,8.0
600063,2023-05-18 11:47:58,12.0
600063,2023-05-19 11:47:58,1.0
600063,2023-06-12 11:47:58,24.0
600063,2023-06-14 11:47:58,2.0
600063,2023-06-15 11:47:58,1.0
600063,2023-06-24 11:47:58,9.0
600063,2023-07-23 11:47:58,29.0
600063,2023-07-23 11:47:58,0.0
600063,2023-07-26 11:47:58,3.0
600063,2023-07-28 11:47:58,2.0
600063,2023-08-25 11:47:58,28.0
600063,2023-09-10 11:47:58,16.0
600063,2023-09-15 11:47:58,5.0
600063,2023-10-19 11:47:58,34.0
600063,2023-11-12 11:47:58,24.0
600063,2023-11-14 11:47:58,2.0
600063,2023-11-17 11:47:58,3.0
600063,2023-11-23 11:47:58,6.0
600063,2023-12-10 11:47:58,17.0
600063,2024-01-02 11:47:58,23.0
600063,2024-01-07 11:47:58,5.0
600063,2024-01-27 11:47:58,20.0
600063,2024-01-30 11:47:58,3.0
600063,2024-02-08 11:47:58,9.0
600063,2024-02-14 11:47:58,6.0
600063,2024-02-24 11:47:58,10.0
600063,2024-03-02 11:47:58,7.0
600063,2024-03-03 11:47:58,1.0
600063,2024-03-15 11:47:58,12.0
600064,2021-04-12 11:28:45,
600064,2021-05-04 11:28:45,22.0
600064,2021-05-10 11:28:45,6.0
600064,2021-05-18 11:28:45,8.0
600064,2021-06-20 11:28:45,33.0
600064,2021-06-28 11:28:45,8.0
600064,2021-07-07 11:28:45,9.0
600064,2021-08-15 11:28:45,39.0
600064,2021-08-25 11:28:45,10.0
600064,2021-09-19 11:28:45,25.0
600064,2021-09-28 11:28:45,9.0
600064,2021-10-07 11:28:45,9.0
600064,2021-10-28 11:28:45,21.0
600064,2021-11-10 11:28:45,13.0
600064,2021-11-20 11:28:45,10.0
600064,2021-12-05 11:28:45,15.0
600064,2021-12-15 11:28:45,10.0
600064,2022-02-05 11:28:45,52.0
600064,2022-02-08 11:28:45,3.0
600064,2022-02-26 11:28:45,18.0
600064,2022-03-21 11:28:45,23.0
600064,2022-03-23 11:28:45,2.0
600064,2022-03-27 11:28:45,4.0
600064,2022-04-01 11:28:45,5.0
600064,2022-04-12 11:28:45,11.0
600064,2022-04-23 11:28:45,11.0
600064,2022-04-26 11:28:45,3.0
600064,2022-05-03 11:28:45,7.0
600064,2022-07-19 11:28:45,77.0
600064,2022-07-24 11:28:45,5.0
600064,2022-08-02 11:28:45,9.0
600064,2022-08-11 11:28:45,9.0
600064,2022-09-04 11:28:45,24.0
600064,2022-09-06 11:28:45,2.0
600064,2022-09-27 11:28:45,21.0
600064,2022-10-05 11:28:45,8.0
600064,2022-10-10 11:28:45,5.0
600064,2022-10-18 11:28:45,8.0
600064,2022-11-08 11:28:45,21.0
600064,2022-11-12 11:28:45,4.0
600064,2022-11-16 11:28:45,4.0
600064,2022-12-05 11:28:45,19.0
600064,2022-12-13 11:28:45,8.0
600064,2022-12-30 11:28:45,17.0
600064,2023-02-07 11:28:45,39.0
600064,2023-02-10 11:28:45,3.0
600064,2023-02-16 11:28:45,6.0
600064,2023-03-18 11:28:45,30.0
600064,2023-03-23 11:28:45,5.0
600064,2023-04-19 11:28:45,27.0
600064,2023-05-23 11:28:45,34.0
600064,2023-06-20 11:28:45,28.0
600064,2023-06-25 11:28:45,5.0
600064,2023-07-26 11:28:45,31.0
600064,2023-08-19 11:28:45,24.0
600064,2023-09-05 11:28:45,17.0
600064,2023-09-10 11:28:45,5.0
600064,2023-10-08 11:28:45,28.0
600064,2023-10-17 11:28:45,9.0
600064,2023-10-19 11:28:45,2.0
600064,2023-10-21 11:28:45,2.0
600064,2023-11-06 11:28:45,16.0
600064,2023-11-18 11:28:45,12.0
600064,2023-11-29 11:28:45,11.0
600064,2023-12-05 11:28:45,6.0
600064,2023-12-24 11:28:45,19.0
600064,2024-01-01 11:28:45,8.0
600064,2024-01-17 11:28:45,16.0
600064,2024-01-28 11:28:45,11.0
600064,2024-02-17 11:28:45,20.0
600064,2024-03-03 11:28:45,15.0
600064,2024-03-25 11:28:45,22.0
600065,2021-04-30 15:36:27,
600065,2021-05-27 15:36:27,27.0
600065,2021-07-07 15:36:27,41.0
600065,2021-07-25 15:36:27,18.0
600065,2021-08-14 15:36:27,20.0
600065,2021-08-17 15:36:27,3.0
600065,2021-09-06 15:36:27,20.0
600065,2021-09-08 15:36:27,2.0
600065,2021-09-29 15:36:27,21.0
600065,2021-10-17 15:36:27,18.0
600065,2021-10-19 15:36:27,2.0
600065,2021-11-15 15:36:27,27.0
600065,2021-12-08 15:36:27,23.0
600065,2021-12-21 15:36:27,13.0
600065,2021-12-21 15:36:27,0.0
600065,2022-02-27 15:36:27,68.0
600065,2022-03-03 15:36:27,4.0
600065,2022-03-18 15:36:27,15.0
600065,2022-03-21 15:36:27,3.0
600065,2022-03-29 15:36:27,8.0
600065,2022-04-09 15:36:27,11.0
600065,2022-05-04 15:36:27,25.0
600065,2022-05-29 15:36:27,25.0
600065,2022-06-01 15:36:27,3.0
600065,2022-06-02 15:36:27,1.0
600065,2022-07-21 15:36:27,49.0
600065,2022-07-30 15:36:27,9.0
600065,2022-08-13 15:36:27,14.0
600065,2022-09-12 15:36:27,30.0
600065,2022-09-28 15:36:27,16.0
600065,2022-09-29 15:36:27,1.0
600065,2022-10-10 15:36:27,11.0
600065,2022-10-19 15:36:27,9.0
600065,2022-10-31 15:36:27,12.0
600065,2022-11-10 15:36:27,10.0
600065,2022-11-28 15:36:27,18.0
600065,2022-12-01 15:36:27,3.0
600065,2022-12-25 15:36:27,24.0
600065,2023-02-14 15:36:27,51.0
600065,2023-02-26 15:36:27,12.0
600065,2023-02-28 15:36:27,2.0
600065,2023-03-21 15:36:27,21.0
600065,2023-04-12 15:36:27,22.0
600065,2023-04-23 15:36:27,11.0
600065,2023-06-12 15:36:27,50.0
600065,2023-06-26 15:36:27,14.0
600065,2023-07-11 15:36:27,15.0
600065,2023-07-16 15:36:27,5.0
600065,2023-07-30 15:36:27,14.0
600065,2023-08-01 15:36:27,2.0
600065,2023-09-12 15:36:27,42.0
600065,2023-10-06 15:36:27,24.0
600065,2023-10-12 15:36:27,6.0
600065,2023-10-25 15:36:27,13.0
600065,2023-11-03 15:36:27,9.0
600065,2023-11-24 15:36:27,21.0
600065,2023-12-02 15:36:27,8.0
600065,2023-12-17 15:36:27,15.0
600065,2023-12-27 15:36:27,10.0
600066,2021-04-14 09:47:15,
600066,2021-04-18 09:47:15,4.0
600066,2021-04-22 09:47:15,4.0
600066,2021-04-28 09:47:15,6.0
600066,2021-05-06 09:47:15,8.0
600066,2021-05-22 09:47:15,16.0
600066,2021-05-23 09:47:15,1.0
600066,2021-06-08 09:47:15,16.0
600066,2021-06-28 09:47:15,20.0
600066,2021-07-02 09:47:15,4.0
600066,2021-07-29 09:47:15,27.0
600066,2021-08-28 09:47:15,30.0
600066,2021-09-03 09:47:15,6.0
600066,2021-09-07 09:47:15,4.0
600066,2021-09-18 09:47:15,11.0
600066,2021-09-25 09:47:15,7.0
600066,2021-09-29 09:47:15,4.0
600066,2021-10-03 09:47:15,4.0
600066,2021-10-03 09:47:15,0.0
600066,2021-10-05 09:47:15,2.0
600066,2021-10-15 09:47:15,10.0
600066,2021-10-17 09:47:15,2.0
600066,2021-10-18 09:47:15,1.0
600066,2021-11-14 09:47:15,27.0
600066,2021-11-27 09:47:15,13.0
600066,2021-12-02 09:47:15,5.0
600066,2021-12-19 09:47:15,17.0
600066,2021-12-20 09:47:15,1.0
600066,2022-01-07 09:47:15,18.0
600066,2022-01-19 09:47:15,12.0
600066,2022-02-01 09:47:15,13.0
600066,2022-02-03 09:47:15,2.0
600066,2022-02-26 09:47:15,23.0
600066,2022-02-27 09:47:15,1.0
600066,2022-02-28 09:47:15,1.0
600066,2022-03-29 09:47:15,29.0
600066,2022-04-05 09:47:15,7.0
600066,2022-04-08 09:47:15,3.0
600066,2022-04-29 09:47:15,21.0
600066,2022-05-06 09:47:15,7.0
600066,2022-05-26 09:47:15,20.0
600066,2022-06-11 09:47:15,16.0
600066,2022-06-18 09:47:15,7.0
600066,2022-07-09 09:47:15,21.0
600066,2022-07-19 09:47:15,10.0
600066,2022-07-20 09:47:15,1.0
600066,2022-07-23 09:47:15,3.0
600066,2022-07-26 09:47:15,3.0
600066,2022-08-12 09:47:15,17.0
600066,2022-08-14 09:47:15,2.0
600066,2022-08-18 09:47:15,4.0
600066,2022-08-24 09:47:15,6.0
600066,2022-08-24 09:47:15,0.0
600066,2022-09-07 09:47:15,14.0
600066,2022-09-09 09:47:15,2.0
600066,2022-09-10 09:47:15,1.0
600066,2022-09-16 09:47:15,6.0
600066,2022-09-29 09:47:15,13.0
600066,2022-09-29 09:47:15,0.0
600066,2022-10-18 09:47:15,19.0
600066,2022-10-25 09:47:15,7.0
600066,2022-10-28 09:47:15,3.0
600066,2022-11-15 09:47:15,18.0
600066,2022-11-17 09:47:15,2.0
600066,2022-11-28 09:47:15,11.0
600066,2022-12-10 09:47:15,12.0
600066,2023-01-01 09:47:15,22.0
600066,2023-01-04 09:47:15,3.0
600066,2023-01-06 09:47:15,2.0
600066,2023-01-07 09:47:15,1.0
600066,2023-01-26 09:47:15,19.0
600066,2023-01-30 09:47:15,4.0
600066,2023-02-05 09:47:15,6.0
600066,2023-03-13 09:47:15,36.0
600066,2023-03-13 09:47:15,0.0
600066,2023-03-16 09:47:15,3.0
600066,2023-03-18 09:47:15,2.0
600066,2023-05-02 09:47:15,45.0
600066,2023-05-23 09:47:15,21.0
600066,2023-06-04 09:47:15,12.0
600066,2023-06-05 09:47:15,1.0
600066,2023-06-09 09:47:15,4.0
600066,2023-06-19 09:47:15,10.0
600066,2023-07-06 09:47:15,17.0
600066,2023-08-06 09:47:15,31.0
600066,2023-08-09 09:47:15,3.0
600066,2023-08-16 09:47:15,7.0
600066,2023-08-24 09:47:15,8.0
600066,2023-08-26 09:47:15,2.0
600066,2023-08-29 09:47:15,3.0
600066,2023-09-05 09:47:15,7.0
600066,2023-09-08 09:47:15,3.0
600066,2023-09-09 09:47:15,1.0
600066,2023-09-13 09:47:15,4.0
600066,2023-09-13 09:47:15,0.0
600066,2023-09-15 09:47:15,2.0
600066,2023-09-19 09:47:15,4.0
600066,2023-09-22 09:47:15,3.0
600066,2023-10-06 09:47:15,14.0
600066,2023-10-26 09:47:15,20.0
600066,2023-10-28 09:47:15,2.0
600066,2023-10-30 09:47:15,2.0
600066,2023-10-30 09:47:15,0.0
600066,2023-10-31 09:47:15,1.0
600066,2023-11-09 09:47:15,9.0
600066,2023-11-16 09:47:15,7.0
600066,2023-11-19 09:47:15,3.0
600066,2023-11-24 09:47:15,5.0
600066,2023-12-20 09:47:15,26.0
600066,2023-12-24 09:47:15,4.0
600066,2023-12-26 09:47:15,2.0
600066,2024-02-03 09:47:15,39.0
600066,2024-02-18 09:47:15,15.0
600066,2024-02-26 09:47:15,8.0
600066,2024-02-27 09:47:15,1.0
600066,2024-02-29 09:47:15,2.0
600066,2024-03-26 09:47:15,26.0
600066,2024-04-03 09:47:15,8.0
600067,2021-04-02 13:17:59,
600067,2021-04-02 13:17:59,0.0
600067,2021-04-07 13:17:59,5.0
600067,2021-04-10 13:17:59,3.0
600067,2021-04-27 13:17:59,17.0
600067,2021-05-02 13:17:59,5.0
600067,2021-05-08 13:17:59,6.0
600067,2021-05-12 13:17:59,4.0
600067,2021-05-17 13:17:59,5.0
600067,2021-05-19 13:17:59,2.0
600067,2021-05-27 13:17:59,8.0
600067,2021-05-29 13:17:59,2.0
600067,2021-06-06 13:17:59,8.0
600067,2021-06-16 13:17:59,10.0
600067,2021-06-24 13:17:59,8.0
600067,2021-07-13 13:17:59,19.0
600067,2021-07-18 13:17:59,5.0
600067,2021-08-01 13:17:59,14.0
600067,2021-09-09 13:17:59,39.0
600067,2021-09-24 13:17:59,15.0
600067,2021-10-01 13:17:59,7.0
600067,2021-10-02 13:17:59,1.0
600067,2021-10-02 13:17:59,0.0
600067,2021-10-03 13:17:59,1.0
600067,2021-10-03 13:17:59,0.0
600067,2021-11-11 13:17:59,39.0
600067,2021-11-19 13:17:59,8.0
600067,2021-11-20 13:17:59,1.0
600067,2021-11-25 13:17:59,5.0
600067,2021-12-05 13:17:59,10.0
600067,2021-12-08 13:17:59,3.0
600067,2021-12-22 13:17:59,14.0
600067,2022-01-03 13:17:59,12.0
600067,2022-01-19 13:17:59,16.0
600067,2022-01-20 13:17:59,1.0
600067,2022-01-30 13:17:59,10.0
600067,2022-03-09 13:17:59,38.0
600067,2022-03-28 13:17:59,19.0
600067,2022-03-29 13:17:59,1.0
600067,2022-04-09 13:17:59,11.0
600067,2022-04-13 13:17:59,4.0
600067,2022-04-17 13:17:59,4.0
600067,2022-04-25 13:17:59,8.0
600067,2022-04-28 13:17:59,3.0
600067,2022-05-12 13:17:59,14.0
600067,2022-06-17 13:17:59,36.0
600067,2022-06-26 13:17:59,9.0
600067,2022-07-11 13:17:59,15.0
600067,2022-07-11 13:17:59,0.0
600067,2022-07-13 13:17:59,2.0
600067,2022-07-19 13:17:59,6.0
600067,2022-08-11 13:17:59,23.0
600067,2022-09-08 13:17:59,28.0
600067,2022-09-25 13:17:59,17.0
600067,2022-10-10 13:17:59,15.0
600067,2022-11-07 13:17:59,28.0
600067,2022-11-15 13:17:59,8.0
600067,2022-11-25 13:17:59,10.0
600067,2022-12-08 13:17:59,13.0
600067,2023-01-09 13:17:59,32.0
600067,2023-02-01 13:17:59,23.0
600067,2023-02-06 13:17:59,5.0
600067,2023-02-15 13:17:59,9.0
600067,2023-02-25 13:17:59,10.0
600067,2023-03-24 13:17:59,27.0
600067,2023-03-26 13:17:59,2.0
600067,2023-03-27 13:17:59,1.0
600067,2023-03-29 13:17:59,2.0
600067,2023-04-26 13:17:59,28.0
600067,2023-04-28 13:17:59,2.0
600067,2023-05-04 13:17:59,6.0
600067,2023-05-12 13:17:59,8.0
600067,2023-05-21 13:17:59,9.0
600067,2023-05-25 13:17:59,4.0
600067,2023-06-04 13:17:59,10.0
600067,2023-07-02 13:17:59,28.0
600067,2023-07-13 13:17:59,11.0
600067,2023-07-19 13:17:59,6.0
600067,2023-07-22 13:17:59,3.0
600067,2023-08-09 13:17:59,18.0
600067,2023-08-17 13:17:59,8.0
600067,2023-08-26 13:17:59,9.0
600067,2023-08-28 13:17:59,2.0
600067,2023-09-04 13:17:59,7.0
600067,2023-09-07 13:17:59,3.0
600067,2023-10-01 13:17:59,24.0
600067,2023-12-09 13:17:59,69.0
600067,2023-12-20 13:17:59,11.0
600067,2023-12-22 13:17:59,2.0
600067,2023-12-31 13:17:59,9.0
600067,2024-01-17 13:17:59,17.0
600067,2024-01-19 13:17:59,2.0
600067,2024-01-23 13:17:59,4.0
600067,2024-01-27 13:17:59,4.0
600067,2024-02-03 13:17:59,7.0
600067,2024-02-19 13:17:59,16.0
600067,2024-02-21 13:17:59,2.0
600067,2024-03-07 13:17:59,15.0
600067,2024-03-24 13:17:59,17.0
600067,2024-03-28 13:17:59,4.0
600068,2021-04-22 08:15:36,
600068,2021-04-24 08:15:36,2.0
600068,2021-05-05 08:15:36,11.0
600068,2021-05-24 08:15:36,19.0
600068,2021-06-01 08:15:36,8.0
600068,2021-06-08 08:15:36,7.0
600068,2021-06-11 08:15:36,3.0
600068,2021-06-12 08:15:36,1.0
600068,2021-06-19 08:15:36,7.0
600068,2021-06-27 08:15:36,8.0
600068,2021-07-03 08:15:36,6.0
600068,2021-07-05 08:15:36,2.0
600068,2021-07-22 08:15:36,17.0
600068,2021-08-08 08:15:36,17.0
600068,2021-08-12 08:15:36,4.0
600068,2021-08-30 08:15:36,18.0
600068,2021-08-30 08:15:36,0.0
600068,2021-09-18 08:15:36,19.0
600068,2021-09-20 08:15:36,2.0
600068,2021-09-28 08:15:36,8.0
600068,2021-10-16 08:15:36,18.0
600068,2021-12-03 08:15:36,48.0
600068,2021-12-07 08:15:36,4.0
600068,2021-12-13 08:15:36,6.0
600068,2021-12-13 08:15:36,0.0
600068,2021-12-19 08:15:36,6.0
600068,2021-12-20 08:15:36,1.0
600068,2021-12-24 08:15:36,4.0
600068,2021-12-25 08:15:36,1.0
600068,2021-12-26 08:15:36,1.0
600068,2021-12-30 08:15:36,4.0
600068,2021-12-31 08:15:36,1.0
600068,2022-01-15 08:15:36,15.0
600068,2022-01-20 08:15:36,5.0
600068,2022-01-23 08:15:36,3.0
600068,2022-01-28 08:15:36,5.0
600068,2022-02-10 08:15:36,13.0
600068,2022-03-18 08:15:36,36.0
600068,2022-03-19 08:15:36,1.0
600068,2022-03-22 08:15:36,3.0
600068,2022-03-30 08:15:36,8.0
600068,2022-04-07 08:15:36,8.0
600068,2022-04-10 08:15:36,3.0
600068,2022-04-10 08:15:36,0.0
600068,2022-04-28 08:15:36,18.0
600068,2022-04-29 08:15:36,1.0
600068,2022-04-30 08:15:36,1.0
600068,2022-05-09 08:15:36,9.0
600068,2022-05-13 08:15:36,4.0
600068,2022-05-25 08:15:36,12.0
600068,2022-06-01 08:15:36,7.0
600068,2022-06-03 08:15:36,2.0
600068,2022-06-07 08:15:36,4.0
600068,2022-06-14 08:15:36,7.0
600068,2022-06-16 08:15:36,2.0
600068,2022-06-23 08:15:36,7.0
600068,2022-06-30 08:15:36,7.0
600068,2022-07-03 08:15:36,3.0
600068,2022-07-18 08:15:36,15.0
600068,2022-07-18 08:15:36,0.0
600068,2022-07-20 08:15:36,2.0
600068,2022-07-22 08:15:36,2.0
600068,2022-07-26 08:15:36,4.0
600068,2022-07-27 08:15:36,1.0
600068,2022-07-30 08:15:36,3.0
600068,2022-08-09 08:15:36,10.0
600068,2022-08-31 08:15:36,22.0
600068,2022-09-02 08:15:36,2.0
600068,2022-09-07 08:15:36,5.0
600068,2022-09-16 08:15:36,9.0
600068,2022-09-22 08:15:36,6.0
600068,2022-09-27 08:15:36,5.0
600068,2022-09-30 08:15:36,3.0
600068,2022-10-05 08:15:36,5.0
600068,2022-10-12 08:15:36,7.0
600068,2022-10-12 08:15:36,0.0
600068,2022-10-29 08:15:36,17.0
600068,2022-10-31 08:15:36,2.0
600068,2022-11-14 08:15:36,14.0
600068,2022-11-17 08:15:36,3.0
600068,2022-11-28 08:15:36,11.0
600068,2022-12-04 08:15:36,6.0
600068,2022-12-06 08:15:36,2.0
600068,2022-12-30 08:15:36,24.0
600068,2023-01-06 08:15:36,7.0
600068,2023-01-07 08:15:36,1.0
600068,2023-01-08 08:15:36,1.0
600068,2023-01-12 08:15:36,4.0
600068,2023-01-19 08:15:36,7.0
600068,2023-02-02 08:15:36,14.0
600068,2023-02-16 08:15:36,14.0
600068,2023-02-27 08:15:36,11.0
600068,2023-03-01 08:15:36,2.0
600068,2023-03-13 08:15:36,12.0
600068,2023-03-14 08:15:36,1.0
600068,2023-03-19 08:15:36,5.0
600068,2023-03-25 08:15:36,6.0
600068,2023-03-27 08:15:36,2.0
600068,2023-03-29 08:15:36,2.0
600068,2023-03-30 08:15:36,1.0
600068,2023-04-06 08:15:36,7.0
600068,2023-04-08 08:15:36,2.0
600068,2023-04-26 08:15:36,18.0
600068,2023-05-07 08:15:36,11.0
600068,2023-05-10 08:15:36,3.0
600068,2023-05-23 08:15:36,13.0
600068,2023-06-05 08:15:36,13.0
600068,2023-06-21 08:15:36,16.0
600068,2023-07-12 08:15:36,21.0
600068,2023-07-21 08:15:36,9.0
600068,2023-07-22 08:15:36,1.0
600068,2023-07-31 08:15:36,9.0
600068,2023-08-13 08:15:36,13.0
600068,2023-08-15 08:15:36,2.0
600068,2023-09-01 08:15:36,17.0
600068,2023-09-26 08:15:36,25.0
600068,2023-10-11 08:15:36,15.0
600068,2023-10-14 08:15:36,3.0
600068,2023-10-21 08:15:36,7.0
600068,2023-10-27 08:15:36,6.0
600068,2023-11-11 08:15:36,15.0
600068,2023-11-21 08:15:36,10.0
600068,2023-11-24 08:15:36,3.0
600068,2023-11-28 08:15:36,4.0
600068,2023-11-29 08:15:36,1.0
600068,2023-12-19 08:15:36,20.0
600068,2023-12-27 08:15:36,8.0
600068,2023-12-29 08:15:36,2.0
600068,2024-01-03 08:15:36,5.0
600068,2024-01-03 08:15:36,0.0
600068,2024-01-03 08:15:36,0.0
600068,2024-01-07 08:15:36,4.0
600068,2024-01-11 08:15:36,4.0
600068,2024-01-13 08:15:36,2.0
600068,2024-02-04 08:15:36,22.0
600068,2024-02-05 08:15:36,1.0
600068,2024-02-20 08:15:36,15.0
600068,2024-03-07 08:15:36,16.0
600069,2021-04-15 11:48:36,
600069,2021-05-19 11:48:36,34.0
600069,2021-07-12 11:48:36,54.0
600069,2021-07-24 11:48:36,12.0
600069,2021-08-13 11:48:36,20.0
600069,2021-08-14 11:48:36,1.0
600069,2021-08-16 11:48:36,2.0
600069,2021-08-30 11:48:36,14.0
600069,2021-08-31 11:48:36,1.0
600069,2021-09-18 11:48:36,18.0
600069,2021-09-24 11:48:36,6.0
600069,2021-09-30 11:48:36,6.0
600069,2021-10-27 11:48:36,27.0
600069,2021-10-31 11:48:36,4.0
600069,2021-11-04 11:48:36,4.0
600069,2021-12-05 11:48:36,31.0
600069,2021-12-19 11:48:36,14.0
600069,2021-12-26 11:48:36,7.0
600069,2022-01-12 11:48:36,17.0
600069,2022-01-22 11:48:36,10.0
600069,2022-02-25 11:48:36,34.0
600069,2022-03-07 11:48:36,10.0
600069,2022-04-01 11:48:36,25.0
600069,2022-05-25 11:48:36,54.0
600069,2022-06-20 11:48:36,26.0
600069,2022-07-05 11:48:36,15.0
600069,2022-07-09 11:48:36,4.0
600069,2022-07-31 11:48:36,22.0
600069,2022-08-01 11:48:36,1.0
600069,2022-08-03 11:48:36,2.0
600069,2022-09-26 11:48:36,54.0
600069,2022-10-10 11:48:36,14.0
600069,2022-10-12 11:48:36,2.0
600069,2022-10-26 11:48:36,14.0
600069,2022-11-23 11:48:36,28.0
600069,2022-12-08 11:48:36,15.0
600069,2022-12-17 11:48:36,9.0
600069,2022-12-18 11:48:36,1.0
600069,2022-12-22 11:48:36,4.0
600069,2023-01-03 11:48:36,12.0
600069,2023-01-15 11:48:36,12.0
600069,2023-02-03 11:48:36,19.0
600069,2023-02-05 11:48:36,2.0
600069,2023-02-09 11:48:36,4.0
600069,2023-02-10 11:48:36,1.0
600069,2023-02-15 11:48:36,5.0
600069,2023-06-16 11:48:36,121.0
600069,2023-06-25 11:48:36,9.0
600069,2023-06-29 11:48:36,4.0
600069,2023-07-05 11:48:36,6.0
600069,2023-07-23 11:48:36,18.0
600069,2023-07-28 11:48:36,5.0
600069,2023-08-07 11:48:36,10.0
600069,2023-08-24 11:48:36,17.0
600069,2023-08-27 11:48:36,3.0
600069,2023-09-08 11:48:36,12.0
600069,2023-10-05 11:48:36,27.0
600069,2023-11-28 11:48:36,54.0
600069,2023-12-11 11:48:36,13.0
600069,2023-12-11 11:48:36,0.0
600069,2024-01-15 11:48:36,35.0
600069,2024-01-21 11:48:36,6.0
600069,2024-02-02 11:48:36,12.0
600069,2024-02-06 11:48:36,4.0
600069,2024-02-09 11:48:36,3.0
600069,2024-02-27 11:48:36,18.0
600069,2024-03-10 11:48:36,12.0
600069,2024-03-23 11:48:36,13.0
600069,2024-03-25 11:48:36,2.0
600069,2024-03-26 11:48:36,1.0
600070,2021-04-30 19:49:31,
600070,2021-05-18 19:49:31,18.0
600070,2021-06-21 19:49:31,34.0
600070,2021-06-21 19:49:31,0.0
600070,2021-07-13 19:49:31,22.0
600070,2021-07-17 19:49:31,4.0
600070,2021-08-03 19:49:31,17.0
600070,2021-09-01 19:49:31,29.0
